userName,at,content,text_tokens_stemmed,Label,Label NB,Label SVM
Pengguna Google,2024-11-20 21:13:36,"Dasar nih aplikasinya Ini aplikasi jobstreet kenapa sih, pas saya login masukkin email dan password trs klik berikutnya malah gak bisa masuk ke akun . Padahal udah klik ""BERIKUTNYA"" terus kok masih tetap gak bisa masuk ke akun saya ya  Tolong diberi solusinya dong, soalnya saya lagi cari loker  Sudah saya email ke cs nya berkali kali pun gak dibalas !!!!!!!!!!!!! Tolong balas email saya dan kasih solusinya",dasar nih aplikasi aplikasi jobstreet sih pas login masukkin email password trs klik gak masuk akun udah klik gak masuk akun ya tolong solusi cari loker email cs nya kali kali gak balas tolong balas email kasih solusi,negatif,negatif,negatif
Pengguna Google,2024-11-20 19:10:57,"aplikasi gila udah apply 200 lebih, yg nyangkut malah yg nyangkut perusahaan ga jelas yg ujung2nya minta duit",aplikasi gila udah apply 200 yg nyangkut yg nyangkut usaha ga yg ujung2nya duit,negatif,negatif,negatif
Pengguna Google,2024-11-20 14:03:39,Info lowongan makin sedikit saja Udah tidak bisa di harapkan lagi Indonesia lagi tidak baik baik saja,info lowong udah harap indonesia,negatif,negatif,negatif
Pengguna Google,2024-11-20 13:52:34,Aplikasi apa ini gak bisa login banyak kali permintaan nya,aplikasi gak login kali minta nya,negatif,negatif,negatif
Pengguna Google,2024-11-20 13:01:50,"Aplikasi keluar sendiri, dan pada saat mau masuk stuck atau freeze, mau buat akun baru juga gak bisa.",aplikasi masuk stuck freeze akun gak,negatif,negatif,negatif
Pengguna Google,2024-11-20 12:41:23,"Apalah cobak ,tiba2 akun ku keluar sendiri .pas mau login tidak bisaaa",apa cobak tiba2 akun ku pas login bisaaa,negatif,negatif,negatif
Pengguna Google,2024-11-20 10:40:45,Kenapa beberapa hari ini Jobstreet tidak bisa login di hp ??? Sudah masukan Password berkali-kali setiap hari tetap tidak bisa kebuka,jobstreet login hp masuk password berkalikali buka,negatif,negatif,negatif
Pengguna Google,2024-11-20 09:25:06,"Jobstreet kenapa ya sudah 2 hari gabisa login melalui apknya padahal sinyal bagus, bisanya login melalui web itu kenapa yaaa",jobstreet ya 2 gabisa login apknya sinyal bagus bisa login web yaaa,negatif,negatif,negatif
Pengguna Google,2024-11-19 18:17:54,Ini kenapa tiba tiba logout sendiri ? Dan gak bisa login lg Loading nya terlalu lama!!!,logout gak login lg loading nya,negatif,negatif,negatif
Pengguna Google,2024-11-19 11:59:02,"Banyak lowong pekerjaan, tapi aku pengen sebuah fitur yang kalau melihat profil perusahaan selain terdapat deskripsi perusahaan terdapat juga lowongan pekerjaan apa saja yang di buka oleh perusahaan tersebut, aku tidak menemukan fitur itu di jobstreet malah aku menemukan fitur tersebut di kitalulus. Tolong buatkan fitur tersebut biar aku juga nyaman menggunakan aplikasi jobstreet. Terimakasih :)",lowong kerja ken fitur profil usaha deskripsi usaha lowong kerja buka usaha temu fitur jobstreet temu fitur kitalulus tolong buat fitur biar nyaman aplikasi jobstreet terimakasih,negatif,positif,negatif
Pengguna Google,2024-11-19 10:29:45,Jobstreet sll membantu sya dn mudah sekali untuk mencari informasi pekerjaan smga lancar,jobstreet sll bantu sya dn mudah cari informasi kerja smga lancar,positif,positif,positif
Pengguna Google,2024-11-19 09:54:18,Kerjaannya pada gak jelas semua.. Udah 6 tahun pake jobstreet gak pernah dapat kerjaan dari sini,kerja gak udah 6 pake jobstreet gak kerja,negatif,negatif,negatif
Pengguna Google,2024-11-19 02:42:34,Sya sudah berkali kali dapat pekerjaan dari aplikasi ini . Terimakasih jobstreet .semoga pembuat aplikasi ini diberi umur panjang dan rezeki yang berlimpah .Amin,sya kali kali kerja aplikasi terimakasih jobstreet moga buat aplikasi umur rezeki limpah amin,positif,positif,positif
Pengguna Google,2024-11-19 00:16:43,"Udah gak kaya dulu, jobstreet hanya mementingkan uang dari pada menyalurkan loker, SERING DI PANGGIL INTERVIEW SAMA YAYASAN BODONG YG DISURUH BAYAR DULU BUAT EMBEL² GA JELAS YG UJUNG NYA NIPU!!",udah gak kaya jobstreet penting uang salur loker panggil interview yayasan bodong yg suruh bayar embel ga yg ujung nya nipu,negatif,negatif,negatif
Pengguna Google,2024-11-18 22:29:40,Gak guna,gak,negatif,negatif,negatif
Pengguna Google,2024-11-18 21:37:58,makasii jobstreet udah wujudin dapet kerjaan yg sesuai dan aku mau 🥺🥺❤️,makasii jobstreet udah wujudin dapet kerja yg sesuai,positif,positif,positif
Pengguna Google,2024-11-18 21:19:10,"Aplikasinya ga bisa login, tolong segera diperbaiki",aplikasi ga login tolong baik,negatif,negatif,negatif
Pengguna Google,2024-11-18 19:45:12,"Kenapa tidak bisa masuk ke akun, harus login ke seek, tapi tidak bisa masuk,dan tidak mau dipencet ,minta tolong di benahi",masuk akun login seek masukdan pencet tolong benah,negatif,negatif,negatif
Pengguna Google,2024-11-18 18:31:09,Bgus,bgus,positif,positif,positif
Pengguna Google,2024-11-18 09:24:26,Oke,oke,positif,positif,positif
Pengguna Google,2024-11-18 08:16:22,Kenapa saya gak bisa login login untuk buat akun,gak login login akun,positif,negatif,negatif
Pengguna Google,2024-11-17 19:47:16,G bisa install,g install,negatif,negatif,negatif
Pengguna Google,2024-11-17 12:57:02,saya rasa tidak perlu ada notifikasi lamarab ditutup atau kadaluwarsa karena hanya membuat sakit hati dan menambah sampah di penyimpanan email,notifikasi lamarab tutup kadaluwarsa sakit hati tambah sampah simpan email,negatif,negatif,negatif
Pengguna Google,2024-11-17 10:31:45,Aplikasi gak guna. Gak bisa login. Tolol,aplikasi gak gak login tolol,negatif,negatif,negatif
Pengguna Google,2024-11-17 06:00:35,"aplikasi nya bagus,,,tapi sayangnya melamar lewat ini ga ada panggilan kerja mya",aplikasi nya bagustapi sayang lamar ga panggil kerja mya,positif,positif,positif
Pengguna Google,2024-11-17 00:36:40,Inklusif,inklusif,positif,positif,positif
Pengguna Google,2024-11-16 19:46:47,Saling memberi dan menerima info,terima info,positif,positif,positif
Pengguna Google,2024-11-16 15:51:26,"banyak loker palsu. fitur pengiklan anonim malah membuat semakin banyak loker bodong. dan anehnya perusahaan yang sudah diverifikasi, ternyata perusahaan bodong. saya sudah cek diberbagai sumber di internet, dan tidak menemukan informasi mengenai perusahaan tersebut. padahal di aplikasi jobstreet terverifikasi. selang berapa lama setelah melamar di perusahaan tersebut, ada beberapa WA yang saya terima, menawarkan loker, dan pastinya itu bodong.",loker palsu fitur iklan anonim loker bodong aneh usaha verifikasi usaha bodong cek bagai sumber internet temu informasi usaha aplikasi jobstreet verifikasi selang lamar usaha wa terima tawar loker pasti bodong,negatif,negatif,negatif
Pengguna Google,2024-11-15 22:28:52,"Aplikasi'y gak jelas,, Udah daftar & mau login malah gak bisa masuk,, Udah klik ""BERIKUTNYA"" tetep aja gak masuk2,, Tolong di perbaiki lah..",aplikasiy gak udah daftar login gak masuk udah klik tetep aja gak masuk2 tolong baik,negatif,negatif,negatif
Pengguna Google,2024-11-15 13:11:57,Susah buat daftar nya gajelas malah nge stuck di sig in masuk ke akun google. Pokoknya gjls nih aplikasi. Apk gjls cokkkk,susah daftar nya gajelas nge stuck sig in masuk akun google pokok gjls nih aplikasi apk gjls cokkkk,negatif,negatif,negatif
Pengguna Google,2024-11-15 12:30:01,"Ratusan loker saya lamar tapi blum pernah satu pun di panggil,perlu tinjauan dari sistem aplikasinya",ratus loker lamar blum panggilperlu tinjau sistem aplikasi,negatif,negatif,negatif
Pengguna Google,2024-11-15 10:47:08,"kaga guna,isinya nipu smua,gsh di download",kaga gunaisinya nipu smuagsh download,negatif,negatif,negatif
Pengguna Google,2024-11-15 08:33:46,"banyak yg tipu"" panggilannya diruko""terus dimintain uang",yg tipu panggil dirukoterus dimintain uang,negatif,negatif,negatif
Pengguna Google,2024-11-15 08:15:16,sekarang buat daftar jobstreet susah🥲🥲,daftar jobstreet susah,negatif,negatif,negatif
Pengguna Google,2024-11-14 19:29:53,Uda setahun lebih tidak pernah ada panggilan dari jobstreet,uda tahun panggil jobstreet,negatif,negatif,negatif
Pengguna Google,2024-11-14 09:30:22,Bagus banget skrng aplikasinya,bagus banget skrng aplikasi,positif,positif,positif
Pengguna Google,2024-11-13 16:36:45,Gabisa dijalankan dengan baik,gabisa jalan,negatif,negatif,negatif
Pengguna Google,2024-11-13 13:03:32,"Aplikasinya kok error tidak bisa di buka, ada masalah apa?",aplikasi error buka,positif,negatif,negatif
Pengguna Google,2024-11-13 10:20:01,Ter-Baik,baik,positif,positif,positif
Pengguna Google,2024-11-12 21:18:43,Berapa kali sign in malah gk bisa balik ke aplikasi,kali sign in gk aplikasi,negatif,negatif,negatif
Pengguna Google,2024-11-12 11:39:34,"Mantap berbagai bidang pekerjaan lengkap bangeut , sangat bermanfaat bagi para pencari kerja tanpa adanya pungutan biyaya",mantap bidang kerja lengkap bangeut manfaat cari kerja pungut biyaya,positif,positif,positif
Pengguna Google,2024-11-12 11:12:14,Keren tampilan yang sekarang.. Sebenernya untuk aplikasinya sendiri itu udah lumayan lengkap... Cuman mungkin kadang banyak yg kurang paham cara penggunaan nya aja...resume masuk dan direview pun udh ada notifnya juga lgsg ke email... Semoga Take responsibility dari pihak company nya bisa fast respon...,keren tampil sebenernya aplikasi udah lumayan lengkap cuman kadang yg paham guna nya ajaresume masuk direview udh notifnya lgsg email moga take responsibility company nya fast respon,positif,positif,positif
Pengguna Google,2024-11-12 07:06:17,Hasil Pencariannya tidak sesuai dengan yang di cari. Yang di cari apa yang keluarnya apa 😔 Banyak loker palsu jg,hasil cari sesuai cari cari keluar loker palsu jg,negatif,positif,negatif
Pengguna Google,2024-11-11 10:06:11,"setelah log in dan berhasil kenapa gabisa ke beranda? di pencet continue gabisa , giliran di back disuruh log in lagi",log in hasil gabisa beranda pencet continue gabisa gilir back suruh log in,negatif,negatif,negatif
Pengguna Google,2024-11-11 05:09:59,Nice,nice,positif,positif,positif
Pengguna Google,2024-11-10 19:31:31,Good,good,positif,positif,positif
Pengguna Google,2024-11-10 13:10:58,"Minimal perbaikin server nya, mau upload 2MB aja sampe 5 jam ga kelar kelar",minimal perbaikin server nya upload 2mb aja sampe 5 jam ga kelar kelar,negatif,negatif,negatif
Pengguna Google,2024-11-09 17:00:13,Susah mau masuknya,susah masuk,negatif,negatif,negatif
Pengguna Google,2024-11-09 10:08:56,Banyak loker palsu,loker palsu,negatif,negatif,negatif
Pengguna Google,2024-11-08 19:06:37,Good job,good job,positif,positif,positif
Pengguna Google,2024-11-08 18:54:22,Bermanfaat,manfaat,positif,positif,positif
Pengguna Google,2024-11-08 18:54:19,Apk bisa di andalkan,apk andal,positif,positif,positif
Pengguna Google,2024-11-08 15:55:53,Kenapa saya unggah resume selalu default ya ? File sudah kecil juga dan sudah sesuai,unggah resume default ya file sesuai,negatif,negatif,negatif
Pengguna Google,2024-11-08 15:38:16,"Aplikasi GK real menurut ku ,udh 1 THN cari lamaran di sini sekalipun GK ada tanggapan haduhh",aplikasi gk real ku udh 1 thn cari lamar gk tanggap haduhh,negatif,negatif,negatif
Pengguna Google,2024-11-08 09:10:58,"Saat ini aplikasinya sedang tidak bisa digunakan atau bagaimana, kok mau login tidak bisa padahal sudah masukkan email dan sandi dengan benar hanya ngefrezze saja, dengan notif menampilkan lmaran pekerjaan sesuai profil",aplikasi login masuk email sandi ngefrezze notif tampil lmaran kerja sesuai profil,negatif,negatif,negatif
Pengguna Google,2024-11-07 17:57:39,jangan gampang percaya dapet loker di apk ini karena masih banyak yang nipu tolong developer di filterisasi info lowongan kerja nya,gampang percaya dapet loker apk nipu tolong developer filter info lowong kerja nya,negatif,negatif,negatif
Pengguna Google,2024-11-07 10:47:04,"Maaf nih buat aplikasi kalau kasih kerjaan yang bener dong masa pekerjaan penipu di masukin ke aplikasi,kita tuh kerja buat cari uang bukan buat di mintain uang,nih buat nama yang bikinin loker FNB(apply.hikarusushi) dan skrng banyak banget pelamar di tebet dan itu di mintain duit sebesar 1jt,tolong dong kan kasihan buat orang yang udh ngasih duit tapi ga langsung kerja atau ttd kontrak.tolong dong buat apk jobstreet buat loker yang lebih jelas jangan ada penipuan,TERIMAKASIH 🙏",maaf nih aplikasi kasih kerja bener kerja tipu masukin aplikasikita tuh kerja cari uang mintain uangnih nama bikinin loker fnbapplyhikarusushi skrng banget lamar tebet mintain duit 1jttolong kasihan orang udh ngasih duit ga langsung kerja ttd kontraktolong apk jobstreet loker penipuanterimakasih,negatif,negatif,negatif
Pengguna Google,2024-11-07 08:15:02,Gak pernah ada respon kalo apply di sini.,gak respon kalo apply,negatif,negatif,negatif
Pengguna Google,2024-11-07 07:42:09,Lokernya gk ada respone,lokernya gk respone,negatif,negatif,negatif
Pengguna Google,2024-11-07 05:55:17,Pas kirim Lamaran Ada masalah Maaf tidak bisa melamar karna Belum atur negara .lah padahal udah gw atur. Mohon respons,pas kirim lamar maaf lamar karna atur negara udah gw atur mohon respons,positif,negatif,positif
Pengguna Google,2024-11-06 22:31:35,"udah berkali kali mencoba login, kaga bisa",udah kali kali coba login kaga,negatif,negatif,negatif
Pengguna Google,2024-11-06 20:44:30,Sangat membantu mendapatkan pekerjaan.,bantu kerja,positif,positif,positif
Pengguna Google,2024-11-06 13:18:03,Sy sdh banyak mengirim lamaran melalui aplikasi ini sampe sekarang gak ada info gagal atau tidak nya yg ada panggilan palsu ke ruko ruko bukan ke PT langsung. Aplikasi tidak meyakinkan.,sy sdh kirim lamar aplikasi sampe gak info gagal nya yg panggil palsu ruko ruko pt langsung aplikasi,negatif,negatif,negatif
Pengguna Google,2024-11-05 12:55:53,Semua aplikasi pencari kerja saat ini adalah aplikasi pencari uang yg menipu orang yg benar benar membutuhkan pekerjaan,aplikasi cari kerja aplikasi cari uang yg tipu orang yg butuh kerja,negatif,positif,negatif
Pengguna Google,2024-11-05 12:17:16,Setelah diupdate tidak bisa log in ke akun yang sebelumnya. hanya stuck.,diupdate log in akun stuck,negatif,negatif,negatif
Pengguna Google,2024-11-05 11:58:56,"Banyak penipuan najisss, penyedia aplikasi ga bisa filter perusahaan yang bener?penipuan semua isinya NAJISSSS",tipu najisss sedia aplikasi ga filter usaha benerpenipuan isi najissss,negatif,negatif,negatif
Pengguna Google,2024-11-05 09:48:31,Tuhan memberikan saya pekerjaan yang baik melalui aplikasi ini..Thx,tuhan kerja aplikasi inithx,positif,positif,positif
Pengguna Google,2024-11-05 09:30:37,Mantap Caur :),mantap caur,positif,positif,positif
Pengguna Google,2024-11-05 08:39:34,"Kok stelah di update gabisa log in by aplikasi, pasti langsung ke browser, padahal di browser udah masuk, tapi di aplikasi ga masuk terus,",stelah update gabisa log in by aplikasi langsung browser browser udah masuk aplikasi ga masuk,negatif,negatif,negatif
Pengguna Google,2024-11-05 06:07:14,"Kocak bener isi nya mafia dapet chat wa bukan nama PT yg dilamar ,untung searching2 dulu di chrome,medsos.ternyata alamatny bodong smua.",kocak bener isi nya mafia dapet chat wa nama pt yg lamar untung searching2 chromemedsosternyata alamatny bodong smua,negatif,negatif,negatif
Pengguna Google,2024-11-04 22:23:18,Tidak bisa login!,login,negatif,negatif,negatif
Pengguna Google,2024-11-04 21:21:20,Pengalaman pakai apliaksi jobstreet bnyak lamaran yang gagal boro2 di liat HR info slalu di tutup bagi kawan2 jgn pakai aplikasi job steet ini ngga guna,alam pakai apliaksi jobstreet bnyak lamar gagal boro2 liat hr info slalu tutup kawan2 jgn pakai aplikasi job steet ngga,negatif,negatif,negatif
Pengguna Google,2024-11-04 16:18:03,"Kenapa saya gk bisa login ya? Padahal sudah pakai berbagai akun, google fb daftar baru sama saja tidak bisa login.",gk login ya pakai akun google fb daftar login,negatif,negatif,negatif
Pengguna Google,2024-11-04 13:35:49,"Terima kasih jobstreet,",terima kasih jobstreet,positif,positif,positif
Pengguna Google,2024-11-04 13:16:10,Aplikasi sampah banyak penipuan lowongan kerja dasar apk sampah,aplikasi sampah tipu lowong kerja dasar apk sampah,negatif,negatif,negatif
Pengguna Google,2024-11-04 06:32:42,Gimana ini jobstreet...lowongan sudah kedaluarsa masih dipasang aja...tolong yang bener dong klo pasang iklan lowongan pekerjaan...bukan lowongan hoax Banyak lamaran kerja yg saya lamar...rata2 lowongan sdh kedaluwarsa....sebagai pencari kerja terua terang saya kecewa... Iklan lowongan & rekomendasi pekerjaanmu Palsu ternyata...,gimana jobstreetlowongan kedaluarsa pasang ajatolong bener klo pasang iklan lowong pekerjaanbukan lowong hoax lamar kerja yg lamarrata2 lowong sdh kedaluwarsasebagai cari kerja rua terang kecewa iklan lowong rekomendasi kerja palsu,negatif,negatif,negatif
Pengguna Google,2024-11-03 09:26:57,"Yang dicari lokasi tangerang, yang muncul jakarta.. Hahaha lucu",cari lokasi tangerang muncul jakarta hahaha lucu,negatif,negatif,negatif
Pengguna Google,2024-11-02 18:28:40,Kalo masih SMA bisa ga ya 😌😌,kalo sma ga ya,positif,negatif,positif
Pengguna Google,2024-11-02 11:40:32,"Sangat membantu, bagi pencari kerja",bantu cari kerja,positif,positif,positif
Pengguna Google,2024-11-02 07:56:15,Semoga bisa dapat pekerjaan disini,moga kerja,positif,positif,positif
