userName,score,at,content,text_clean,text_Stopword,text_tokens,text_tokens_stemmed
Pengguna Google,2,2024-12-04 17:05:09,"Min, aku kok ngga bisa masuk ya, email sama Pw betul,tapi tampilan nya malah tulisan ""siap menemukan pekerjaan mu selanjutnya"" ad tombol Button ""Berikut nya"",diklik ngga bisa masuk🗿🗿, udh ad 10 menitan aku tunggu ngga bisa apa kendalanya min??, saya kasih 2 bintang dulu",min aku kok ngga bisa masuk ya email sama pw betultapi tampilan nya malah tulisan siap menemukan pekerjaan mu selanjutnya ad tombol button berikut nyadiklik ngga bisa masuk udh ad 10 menitan aku tunggu ngga bisa apa kendalanya min saya kasih 2 bintang dulu,min ngga masuk ya email pw betultapi tampilan nya tulisan menemukan pekerjaan mu ad tombol button nyadiklik ngga masuk udh ad 10 menitan tunggu ngga kendalanya min kasih 2 bintang,"['min', 'ngga', 'masuk', 'ya', 'email', 'pw', 'betultapi', 'tampilan', 'nya', 'tulisan', 'menemukan', 'pekerjaan', 'mu', 'ad', 'tombol', 'button', 'nyadiklik', 'ngga', 'masuk', 'udh', 'ad', '10', 'menitan', 'tunggu', 'ngga', 'kendalanya', 'min', 'kasih', '2', 'bintang']",min ngga masuk ya email pw betultapi tampil nya tulis temu kerja mu ad tombol button nyadiklik ngga masuk udh ad 10 menit tunggu ngga kendala min kasih 2 bintang
Pengguna Google,3,2024-12-04 13:34:59,"Fitur rekomendasi pekerjaan baru kenapa hilang ya,tolong fitur rekomendasi di munculkan kembali.",fitur rekomendasi pekerjaan baru kenapa hilang yatolong fitur rekomendasi di munculkan kembali,fitur rekomendasi pekerjaan hilang yatolong fitur rekomendasi munculkan,"['fitur', 'rekomendasi', 'pekerjaan', 'hilang', 'yatolong', 'fitur', 'rekomendasi', 'munculkan']",fitur rekomendasi kerja hilang yatolong fitur rekomendasi muncul
Pengguna Google,5,2024-12-04 12:40:38,Ok,ok,ok,['ok'],ok
Pengguna Google,1,2024-12-04 11:41:33,Payah jobstreet sekarang banyak perusahaan bodong masuk,payah jobstreet sekarang banyak perusahaan bodong masuk,payah jobstreet perusahaan bodong masuk,"['payah', 'jobstreet', 'perusahaan', 'bodong', 'masuk']",payah jobstreet usaha bodong masuk
Pengguna Google,3,2024-12-04 10:12:17,"Sayang sekali padahal aplikasi nya bagus tapi kenapa sekarang saya tidak bisa log-in ke dalam aplikasi, mohon untuk segera di perbaiki",sayang sekali padahal aplikasi nya bagus tapi kenapa sekarang saya tidak bisa login ke dalam aplikasi mohon untuk segera di perbaiki,sayang aplikasi nya bagus login aplikasi mohon perbaiki,"['sayang', 'aplikasi', 'nya', 'bagus', 'login', 'aplikasi', 'mohon', 'perbaiki']",sayang aplikasi nya bagus login aplikasi mohon baik
Pengguna Google,5,2024-12-04 09:17:24,Bagus,bagus,bagus,['bagus'],bagus
Pengguna Google,1,2024-12-04 08:48:56,Tiba tiba log out tidak bisa log in,tiba tiba log out tidak bisa log in,log out log in,"['log', 'out', 'log', 'in']",log out log in
Pengguna Google,1,2024-12-04 02:59:19,"Ini kenapa gak bisa masuk,, padahal saya sudah punya akunnya",ini kenapa gak bisa masuk padahal saya sudah punya akunnya,gak masuk akunnya,"['gak', 'masuk', 'akunnya']",gak masuk akun
Pengguna Google,1,2024-12-03 18:48:12,"Saya udah punya akun dan ga pernah logout, kenapa tiba² akun saya keluar sendiri? Dan mau masuk pakai id&pw stak di berikutnya, pakai akun google juga stak loading terus, tolong gimana pihak PT jobstreet tanggapan nya.",saya udah punya akun dan ga pernah logout kenapa tiba akun saya keluar sendiri dan mau masuk pakai idpw stak di berikutnya pakai akun google juga stak loading terus tolong gimana pihak pt jobstreet tanggapan nya,udah akun ga logout akun masuk pakai idpw stak pakai akun google stak loading tolong gimana pt jobstreet tanggapan nya,"['udah', 'akun', 'ga', 'logout', 'akun', 'masuk', 'pakai', 'idpw', 'stak', 'pakai', 'akun', 'google', 'stak', 'loading', 'tolong', 'gimana', 'pt', 'jobstreet', 'tanggapan', 'nya']",udah akun ga logout akun masuk pakai idpw stak pakai akun google stak loading tolong gimana pt jobstreet tanggap nya
Pengguna Google,1,2024-12-03 18:26:50,GK bisa login,gk bisa login,gk login,"['gk', 'login']",gk login
Pengguna Google,1,2024-12-03 13:41:56,"Tolong diperbaiki dong ini udah punya akun tbtb akunya keluar, mau login lgi malah gk bisa",tolong diperbaiki dong ini udah punya akun tbtb akunya keluar mau login lgi malah gk bisa,tolong diperbaiki udah akun tbtb akunya login lgi gk,"['tolong', 'diperbaiki', 'udah', 'akun', 'tbtb', 'akunya', 'login', 'lgi', 'gk']",tolong baik udah akun tbtb aku login lgi gk
Pengguna Google,5,2024-12-03 12:58:34,Done,done,done,['done'],done
Pengguna Google,5,2024-12-03 12:43:23,Info selalu up date & cepat respon nya 👍👍,info selalu up date  cepat respon nya ,info up date cepat respon nya,"['info', 'up', 'date', 'cepat', 'respon', 'nya']",info up date cepat respon nya
Pengguna Google,4,2024-12-03 12:40:23,"Hi, sayang sekali ini kenapa saya tidak bisa login, sudah di coba lewat web juga tidak bisa, tolong bantuannya, Terimakasih🙏🏻",hi sayang sekali ini kenapa saya tidak bisa login sudah di coba lewat web juga tidak bisa tolong bantuannya terimakasih,hi sayang login coba web tolong bantuannya terimakasih,"['hi', 'sayang', 'login', 'coba', 'web', 'tolong', 'bantuannya', 'terimakasih']",hi sayang login coba web tolong bantu terimakasih
Pengguna Google,1,2024-12-03 12:30:50,"apa jaringan muter""terus masuk aplikasi gak bisa, aplikasi apaan Gak guna",apa jaringan muterterus masuk aplikasi gak bisa aplikasi apaan gak guna,jaringan muterterus masuk aplikasi gak aplikasi gak,"['jaringan', 'muterterus', 'masuk', 'aplikasi', 'gak', 'aplikasi', 'gak']",jaring muterterus masuk aplikasi gak aplikasi gak
Pengguna Google,5,2024-12-03 06:22:15,"Mantabss, mdh2an cepat dapat kerja kembali 👍👍👍",mantabss mdh2an cepat dapat kerja kembali ,mantabss mdh2an cepat kerja,"['mantabss', 'mdh2an', 'cepat', 'kerja']",mantabss mdh2an cepat kerja
Pengguna Google,5,2024-12-02 23:41:33,Very inspiring and very helpful. Thank you very much,very inspiring and very helpful thank you very much,very inspiring and very helpful thank you very much,"['very', 'inspiring', 'and', 'very', 'helpful', 'thank', 'you', 'very', 'much']",very inspiring and very helpful thank you very much
Pengguna Google,5,2024-12-02 21:21:13,Mantap bisa membantu,mantap bisa membantu,mantap membantu,"['mantap', 'membantu']",mantap bantu
Pengguna Google,5,2024-12-02 17:56:41,"Dari taun jebot ampe sekarang belum pernah dapet kerja lewat jobstpreeeet, kebanyakan loker fiktif yg ujung2nya penipuan.",dari taun jebot ampe sekarang belum pernah dapet kerja lewat jobstpreeeet kebanyakan loker fiktif yg ujung2nya penipuan,taun jebot ampe dapet kerja jobstpreeeet kebanyakan loker fiktif yg ujung2nya penipuan,"['taun', 'jebot', 'ampe', 'dapet', 'kerja', 'jobstpreeeet', 'kebanyakan', 'loker', 'fiktif', 'yg', 'ujung2nya', 'penipuan']",taun jebot ampe dapet kerja jobstpreeeet banyak loker fiktif yg ujung2nya tipu
Pengguna Google,3,2024-12-02 17:34:53,Kenapa akun terlogout sendiri dan setelah mau login selalu gagal sudah klik berikutnya tetap sama. Sudah coba hapus apk dan instal lagi tetap sama. Reportnya kemana yah?,kenapa akun terlogout sendiri dan setelah mau login selalu gagal sudah klik berikutnya tetap sama sudah coba hapus apk dan instal lagi tetap sama reportnya kemana yah,akun terlogout login gagal klik coba hapus apk instal reportnya kemana yah,"['akun', 'terlogout', 'login', 'gagal', 'klik', 'coba', 'hapus', 'apk', 'instal', 'reportnya', 'kemana', 'yah']",akun terlogout login gagal klik coba hapus apk instal reportnya mana yah
Pengguna Google,1,2024-12-02 15:17:27,"Kenapa sampai saat ini masih tidak bisa untuk login, sudah di kirim email tapi tetap tidak ada respon nya",kenapa sampai saat ini masih tidak bisa untuk login sudah di kirim email tapi tetap tidak ada respon nya,login kirim email respon nya,"['login', 'kirim', 'email', 'respon', 'nya']",login kirim email respon nya
Pengguna Google,1,2024-12-02 13:09:27,Dulu bagus kenapa sekarang login seek gak bisa??? Siap menemukan pekerjaanmu selanjutnya??? Tekan berikutnya tapi gak mau masuk ????,dulu bagus kenapa sekarang login seek gak bisa siap menemukan pekerjaanmu selanjutnya tekan berikutnya tapi gak mau masuk ,bagus login seek gak menemukan pekerjaanmu tekan gak masuk,"['bagus', 'login', 'seek', 'gak', 'menemukan', 'pekerjaanmu', 'tekan', 'gak', 'masuk']",bagus login seek gak temu kerja tekan gak masuk
Pengguna Google,1,2024-12-02 11:27:05,Kok ga bisa masuk ke akunku ya? Udh dicoba berkali2 dan password jg udh bener,kok ga bisa masuk ke akunku ya udh dicoba berkali2 dan password jg udh bener,ga masuk akunku ya udh dicoba berkali2 password jg udh bener,"['ga', 'masuk', 'akunku', 'ya', 'udh', 'dicoba', 'berkali2', 'password', 'jg', 'udh', 'bener']",ga masuk akun ya udh coba berkali2 password jg udh bener
Pengguna Google,1,2024-12-02 09:54:51,"Tiba2 pas saya masuk buat apply langsung di suruh log in ulang dan pas saya sudah log in malah data saya hilang padahal Email sudah benar dan malah di suruh buat Email dan akun baru, tolong lah perbaiki saya kan juga pusing kalau dari awal.. lamaran saya sebelumnya juga bagaimana, niat nya mau apply malah di bikin ribet.",tiba2 pas saya masuk buat apply langsung di suruh log in ulang dan pas saya sudah log in malah data saya hilang padahal email sudah benar dan malah di suruh buat email dan akun baru tolong lah perbaiki saya kan juga pusing kalau dari awal lamaran saya sebelumnya juga bagaimana niat nya mau apply malah di bikin ribet,tiba2 pas masuk apply langsung suruh log in ulang pas log in data hilang email suruh email akun tolong perbaiki pusing lamaran niat nya apply bikin ribet,"['tiba2', 'pas', 'masuk', 'apply', 'langsung', 'suruh', 'log', 'in', 'ulang', 'pas', 'log', 'in', 'data', 'hilang', 'email', 'suruh', 'email', 'akun', 'tolong', 'perbaiki', 'pusing', 'lamaran', 'niat', 'nya', 'apply', 'bikin', 'ribet']",tiba2 pas masuk apply langsung suruh log in ulang pas log in data hilang email suruh email akun tolong baik pusing lamar niat nya apply bikin ribet
Pengguna Google,1,2024-12-02 09:53:10,"Lowongannya palsu,kalau emang ada lowongaannya harusnya PT itu ada nomer tlp nya,gak jelass ni aplikasinya",lowongannya palsukalau emang ada lowongaannya harusnya pt itu ada nomer tlp nyagak jelass ni aplikasinya,lowongannya palsukalau emang lowongaannya pt nomer tlp nyagak jelass ni aplikasinya,"['lowongannya', 'palsukalau', 'emang', 'lowongaannya', 'pt', 'nomer', 'tlp', 'nyagak', 'jelass', 'ni', 'aplikasinya']",lowong palsukalau emang lowongaannya pt nomer tlp nyagak jelass ni aplikasi
Pengguna Google,5,2024-12-02 09:20:51,Ok,ok,ok,['ok'],ok
Pengguna Google,4,2024-12-02 00:57:00,Tolong perbaiki masalah tidak bisa login ulang. Padahal sudah punya akun. Tapi saat login ga bisa di lanjutkan.,tolong perbaiki masalah tidak bisa login ulang padahal sudah punya akun tapi saat login ga bisa di lanjutkan,tolong perbaiki login ulang akun login ga lanjutkan,"['tolong', 'perbaiki', 'login', 'ulang', 'akun', 'login', 'ga', 'lanjutkan']",tolong baik login ulang akun login ga lanjut
Pengguna Google,5,2024-12-01 15:54:08,Sudah kirim lamaran sebanyak apapun tetap aja tidak ada tanda-tanda panggilan,sudah kirim lamaran sebanyak apapun tetap aja tidak ada tandatanda panggilan,kirim lamaran apapun aja tandatanda panggilan,"['kirim', 'lamaran', 'apapun', 'aja', 'tandatanda', 'panggilan']",kirim lamar apa aja tandatanda panggil
Pengguna Google,1,2024-12-01 14:21:36,"Susah login, tampilan berubah seperti web, apakah keamanan data terjamin?",susah login tampilan berubah seperti web apakah keamanan data terjamin,susah login tampilan berubah web keamanan data terjamin,"['susah', 'login', 'tampilan', 'berubah', 'web', 'keamanan', 'data', 'terjamin']",susah login tampil ubah web aman data jamin
Pengguna Google,1,2024-12-01 08:17:52,Aplikasi sering ngebug saat dipakai login,aplikasi sering ngebug saat dipakai login,aplikasi ngebug dipakai login,"['aplikasi', 'ngebug', 'dipakai', 'login']",aplikasi ngebug pakai login
Pengguna Google,2,2024-12-01 01:25:28,"Sebelumnya applikasi ini oke, tapi kok ini jadi lemot banget, mau unggah cv aja ngga bisa2 buttonnya",sebelumnya applikasi ini oke tapi kok ini jadi lemot banget mau unggah cv aja ngga bisa2 buttonnya,applikasi oke lemot banget unggah cv aja ngga bisa2 buttonnya,"['applikasi', 'oke', 'lemot', 'banget', 'unggah', 'cv', 'aja', 'ngga', 'bisa2', 'buttonnya']",applikasi oke lot banget unggah cv aja ngga bisa2 buttonnya
Pengguna Google,1,2024-11-30 18:55:32,"gajelas gabisa login, daftar baru jg gbsa",gajelas gabisa login daftar baru jg gbsa,gajelas gabisa login daftar jg gbsa,"['gajelas', 'gabisa', 'login', 'daftar', 'jg', 'gbsa']",gajelas gabisa login daftar jg gbsa
Pengguna Google,3,2024-11-30 17:14:06,Saya udah banyak kirim lamaran di berbagai perusahaan belum ada yg respon sama sekali,saya udah banyak kirim lamaran di berbagai perusahaan belum ada yg respon sama sekali,udah kirim lamaran perusahaan yg respon,"['udah', 'kirim', 'lamaran', 'perusahaan', 'yg', 'respon']",udah kirim lamar usaha yg respon
Pengguna Google,5,2024-11-30 13:03:36,Good,good,good,['good'],good
Pengguna Google,4,2024-11-30 08:15:55,Cepat dan update,cepat dan update,cepat update,"['cepat', 'update']",cepat update
Pengguna Google,1,2024-11-30 05:41:05,Kenapa tidak bisa login? Apakah ada dicheck oleh pihak IT? Udah banyak yang komplain terus tidak ada perbaikan apa-apa,kenapa tidak bisa login apakah ada dicheck oleh pihak it udah banyak yang komplain terus tidak ada perbaikan apaapa,login dicheck it udah komplain perbaikan apaapa,"['login', 'dicheck', 'it', 'udah', 'komplain', 'perbaikan', 'apaapa']",login dicheck it udah komplain baik apaapa
Pengguna Google,3,2024-11-30 00:22:20,"Tolong dong jobstreet apk nya kenapa logout sendiri,trs pas mau login lg gak bisa.",tolong dong jobstreet apk nya kenapa logout sendiritrs pas mau login lg gak bisa,tolong jobstreet apk nya logout sendiritrs pas login lg gak,"['tolong', 'jobstreet', 'apk', 'nya', 'logout', 'sendiritrs', 'pas', 'login', 'lg', 'gak']",tolong jobstreet apk nya logout sendiritrs pas login lg gak
Pengguna Google,1,2024-11-29 15:58:05,"Bagaimana ya filternya, hari ini tgl 29nov filter utk Bogor satupun tidak ada daerah Bogor, model machine learningnya keliru atau bgmn ya",bagaimana ya filternya hari ini tgl 29nov filter utk bogor satupun tidak ada daerah bogor model machine learningnya keliru atau bgmn ya,ya filternya tgl 29nov filter utk bogor satupun daerah bogor model machine learningnya keliru bgmn ya,"['ya', 'filternya', 'tgl', '29nov', 'filter', 'utk', 'bogor', 'satupun', 'daerah', 'bogor', 'model', 'machine', 'learningnya', 'keliru', 'bgmn', 'ya']",ya filter tgl 29nov filter utk bogor satu daerah bogor model machine learningnya keliru bgmn ya
Pengguna Google,1,2024-11-29 11:06:20,"Aplikasi saya keluar sendiri ,ketika log in lagi , hnya keluar selanjutnya,tapi pas di klik ngk bisa2",aplikasi saya keluar sendiri ketika log in lagi  hnya keluar selanjutnyatapi pas di klik ngk bisa2,aplikasi log in hnya selanjutnyatapi pas klik ngk bisa2,"['aplikasi', 'log', 'in', 'hnya', 'selanjutnyatapi', 'pas', 'klik', 'ngk', 'bisa2']",aplikasi log in hnya selanjutnyatapi pas klik ngk bisa2
Pengguna Google,1,2024-11-29 09:51:10,Tidak bisa login di sy,tidak bisa login di sy,login sy,"['login', 'sy']",login sy
Pengguna Google,1,2024-11-29 09:05:45,Apk ini Gak rekomended. Mending Glints atau LinkedIn,apk ini gak rekomended mending glints atau linkedin,apk gak rekomended mending glints linkedin,"['apk', 'gak', 'rekomended', 'mending', 'glints', 'linkedin']",apk gak rekomended mending glints linkedin
Pengguna Google,1,2024-11-29 04:46:18,"Kenapa sekarang aplikasinya jelek ya,diupdate bukanya tambah bagus,tp nambah susahin pengguna,udah komplain csnya dan udah saya lakuin,tapi masih utuh belum bisa digunakan,diklik berikutnya juga belom bisa,dan update apk masih utuh belum bisa,udah komplain juga",kenapa sekarang aplikasinya jelek yadiupdate bukanya tambah bagustp nambah susahin penggunaudah komplain csnya dan udah saya lakuintapi masih utuh belum bisa digunakandiklik berikutnya juga belom bisadan update apk masih utuh belum bisaudah komplain juga,aplikasinya jelek yadiupdate bukanya bagustp nambah susahin penggunaudah komplain csnya udah lakuintapi utuh digunakandiklik belom bisadan update apk utuh bisaudah komplain,"['aplikasinya', 'jelek', 'yadiupdate', 'bukanya', 'bagustp', 'nambah', 'susahin', 'penggunaudah', 'komplain', 'csnya', 'udah', 'lakuintapi', 'utuh', 'digunakandiklik', 'belom', 'bisadan', 'update', 'apk', 'utuh', 'bisaudah', 'komplain']",aplikasi jelek yadiupdate buka bagustp nambah susahin penggunaudah komplain csnya udah lakuintapi utuh digunakandiklik bom bisadan update apk utuh bisaudah komplain
Pengguna Google,1,2024-11-28 18:29:35,Ini knapa sy login kaga bisa2.. Di klik gbs2,ini knapa sy login kaga bisa2 di klik gbs2,knapa sy login kaga bisa2 klik gbs2,"['knapa', 'sy', 'login', 'kaga', 'bisa2', 'klik', 'gbs2']",knapa sy login kaga bisa2 klik gbs2
Pengguna Google,2,2024-11-28 13:10:50,AKSES DIBLOKIR : Permintaan Seek tdk mematuhi kebijalan Google. Masih sama hampir sebulan gk bisa masuk gmn nih.. Masuk pake' akun goole gk bisa pake' fb gk bisa. Makin rusak aja nih aplikasi.,akses diblokir  permintaan seek tdk mematuhi kebijalan google masih sama hampir sebulan gk bisa masuk gmn nih masuk pake akun goole gk bisa pake fb gk bisa makin rusak aja nih aplikasi,akses diblokir permintaan seek tdk mematuhi kebijalan google sebulan gk masuk gmn nih masuk pake akun goole gk pake fb gk rusak aja nih aplikasi,"['akses', 'diblokir', 'permintaan', 'seek', 'tdk', 'mematuhi', 'kebijalan', 'google', 'sebulan', 'gk', 'masuk', 'gmn', 'nih', 'masuk', 'pake', 'akun', 'goole', 'gk', 'pake', 'fb', 'gk', 'rusak', 'aja', 'nih', 'aplikasi']",akses blokir minta seek tdk patuh kebijalan google bulan gk masuk gmn nih masuk pake akun goole gk pake fb gk rusak aja nih aplikasi
