userName,score,at,content,text_clean,text_Stopword,text_tokens,text_tokens_stemmed,Label,Label NB,Label SVM
Pengguna Google,5,2025-01-15 07:17:45,Aku pernah menjual btc senilai..6k setelah di jual saldo.ga masuk tapi.keterangan di histori sukses sampe saat.ini saldo ga bertambah hampir dua bulan,aku pernah menjual btc senilai6k setelah di jual saldoga masuk tapiketerangan di histori sukses sampe saatini saldo ga bertambah hampir dua bulan,menjual btc senilai6k jual saldoga masuk tapiketerangan histori sukses sampe saatini saldo ga bertambah,"['menjual', 'btc', 'senilai6k', 'jual', 'saldoga', 'masuk', 'tapiketerangan', 'histori', 'sukses', 'sampe', 'saatini', 'saldo', 'ga', 'bertambah']",jual btc senilai6k jual saldoga masuk tapiketerangan histori sukses sampe saatini saldo ga tambah,positif,positif,positif
Pengguna Google,5,2025-01-14 22:43:33,Aplikasinya lengkap mudah di pahami sehingga tidak mempersulit bagi pemula yang ingin membeli koin crypto.,aplikasinya lengkap mudah di pahami sehingga tidak mempersulit bagi pemula yang ingin membeli koin crypto,aplikasinya lengkap mudah pahami mempersulit pemula membeli koin crypto,"['aplikasinya', 'lengkap', 'mudah', 'pahami', 'mempersulit', 'pemula', 'membeli', 'koin', 'crypto']",aplikasi lengkap mudah paham sulit mula beli koin crypto,positif,positif,positif
Pengguna Google,5,2025-01-14 17:34:17,ok,ok,ok,['ok'],ok,positif,positif,positif
Pengguna Google,5,2025-01-14 08:42:10,"Memang bagus dengan b,a,r,o,k,a,h kalian bisa dapat bonus cuan,refral kode wajib di isi biar dapat tambahan bonus nya,aplikasi btcdana memang bagus dan mudah digunakan,sangat mudah dipahami dan juga mudah digunakan,jangan ragu karena aplikasinya memang bagus dan bisa digunakan dengan baik,dengan tampilan ui/ux yang mudah dipahami membuat para pemula muda memahaminya",memang bagus dengan barokah kalian bisa dapat bonus cuanrefral kode wajib di isi biar dapat tambahan bonus nyaaplikasi btcdana memang bagus dan mudah digunakansangat mudah dipahami dan juga mudah digunakanjangan ragu karena aplikasinya memang bagus dan bisa digunakan dengan baikdengan tampilan uiux yang mudah dipahami membuat para pemula muda memahaminya,bagus barokah bonus cuanrefral kode wajib isi biar tambahan bonus nyaaplikasi btcdana bagus mudah digunakansangat mudah dipahami mudah digunakanjangan ragu aplikasinya bagus baikdengan tampilan uiux mudah dipahami pemula muda memahaminya,"['bagus', 'barokah', 'bonus', 'cuanrefral', 'kode', 'wajib', 'isi', 'biar', 'tambahan', 'bonus', 'nyaaplikasi', 'btcdana', 'bagus', 'mudah', 'digunakansangat', 'mudah', 'dipahami', 'mudah', 'digunakanjangan', 'ragu', 'aplikasinya', 'bagus', 'baikdengan', 'tampilan', 'uiux', 'mudah', 'dipahami', 'pemula', 'muda', 'memahaminya']",bagus barokah bonus cuanrefral kode wajib isi biar tambah bonus nyaaplikasi btcdana bagus mudah digunakansangat mudah paham mudah digunakanjangan ragu aplikasi bagus baikdengan tampil uiux mudah paham mula muda paham,positif,positif,positif
Pengguna Google,5,2025-01-14 08:32:39,simple,simple,simple,['simple'],simple,positif,positif,positif
Pengguna Google,5,2025-01-14 02:40:23,"Aplikasi yang sangat mudah di pahami serta grafik pergerakan crypto nya cukup akurat ,dan transaksinya sat-set",aplikasi yang sangat mudah di pahami serta grafik pergerakan crypto nya cukup akurat dan transaksinya satset,aplikasi mudah pahami grafik pergerakan crypto nya akurat transaksinya satset,"['aplikasi', 'mudah', 'pahami', 'grafik', 'pergerakan', 'crypto', 'nya', 'akurat', 'transaksinya', 'satset']",aplikasi mudah paham grafik gera crypto nya akurat transaksi satset,positif,positif,positif
Pengguna Google,5,2025-01-13 15:08:20,Bagus,bagus,bagus,['bagus'],bagus,positif,positif,positif
Pengguna Google,5,2025-01-13 13:32:19,aplikasi reku sangat mudah di jalani untuk pemula,aplikasi reku sangat mudah di jalani untuk pemula,aplikasi reku mudah jalani pemula,"['aplikasi', 'reku', 'mudah', 'jalani', 'pemula']",aplikasi reku mudah jalan mula,positif,positif,positif
Pengguna Google,1,2025-01-13 11:49:50,"Saya kasih bintang 1 karena coin yg akan di delist tidak bisa di kirim , terpaksa harus jual dgn kerugian 50% , ojk bukan pelindung tapi perusak investor ojk scam, ojk smpah",saya kasih bintang 1 karena coin yg akan di delist tidak bisa di kirim  terpaksa harus jual dgn kerugian 50  ojk bukan pelindung tapi perusak investor ojk scam ojk smpah,kasih bintang 1 coin yg delist kirim terpaksa jual dgn kerugian 50 ojk pelindung perusak investor ojk scam ojk smpah,"['kasih', 'bintang', '1', 'coin', 'yg', 'delist', 'kirim', 'terpaksa', 'jual', 'dgn', 'kerugian', '50', 'ojk', 'pelindung', 'perusak', 'investor', 'ojk', 'scam', 'ojk', 'smpah']",kasih bintang 1 coin yg delist kirim paksa jual dgn rugi 50 ojk lindung usak investor ojk scam ojk smpah,negatif,positif,negatif
Pengguna Google,5,2025-01-12 22:24:30,"Sumpah beli crypto/saham di sini simple banget, tinggal tekan beli udah selesai, dan setelah daftar juga di kasih toturial cara beli saham/crypto cocok banget untuk pemula seperti saya,mana sudah di awasi oleh ojk pastinya aman banget. Terpercaya👍",sumpah beli cryptosaham di sini simple banget tinggal tekan beli udah selesai dan setelah daftar juga di kasih toturial cara beli sahamcrypto cocok banget untuk pemula seperti sayamana sudah di awasi oleh ojk pastinya aman banget terpercaya,sumpah beli cryptosaham simple banget tinggal tekan beli udah selesai daftar kasih toturial beli sahamcrypto cocok banget pemula sayamana awasi ojk pastinya aman banget terpercaya,"['sumpah', 'beli', 'cryptosaham', 'simple', 'banget', 'tinggal', 'tekan', 'beli', 'udah', 'selesai', 'daftar', 'kasih', 'toturial', 'beli', 'sahamcrypto', 'cocok', 'banget', 'pemula', 'sayamana', 'awasi', 'ojk', 'pastinya', 'aman', 'banget', 'terpercaya']",sumpah beli cryptosaham simple banget tinggal tekan beli udah selesai daftar kasih toturial beli sahamcrypto cocok banget mula sayamana awas ojk pasti aman banget percaya,positif,positif,positif
Pengguna Google,5,2025-01-12 13:29:50,aplikasi yang bagus,aplikasi yang bagus,aplikasi bagus,"['aplikasi', 'bagus']",aplikasi bagus,positif,positif,positif
Pengguna Google,5,2025-01-12 11:11:30,"Dengan reku uang semakin bertambah, investasi bukan abal abal semoga reku semakin jaya sentosa...maju terus reku,, karena sepengalamanku reku withdraw cepat seketika tanpa nunggu menit menitan lagi..maju..maju terus reku...👍👍👍👍👍 Salam sukses buat reku jaya dan sejahtera aku Dengan reku",dengan reku uang semakin bertambah investasi bukan abal abal semoga reku semakin jaya sentosamaju terus reku karena sepengalamanku reku withdraw cepat seketika tanpa nunggu menit menitan lagimajumaju terus reku salam sukses buat reku jaya dan sejahtera aku dengan reku,reku uang bertambah investasi abal abal semoga reku jaya sentosamaju reku sepengalamanku reku withdraw cepat nunggu menit menitan lagimajumaju reku salam sukses reku jaya sejahtera reku,"['reku', 'uang', 'bertambah', 'investasi', 'abal', 'abal', 'semoga', 'reku', 'jaya', 'sentosamaju', 'reku', 'sepengalamanku', 'reku', 'withdraw', 'cepat', 'nunggu', 'menit', 'menitan', 'lagimajumaju', 'reku', 'salam', 'sukses', 'reku', 'jaya', 'sejahtera', 'reku']",reku uang tambah investasi abal abal moga reku jaya sentosamaju reku alam reku withdraw cepat nunggu menit menit lagimajumaju reku salam sukses reku jaya sejahtera reku,positif,positif,positif
Pengguna Google,1,2025-01-12 07:03:31,Spread terlalu mahal di Banding exchange dalam negri lainnyaa. Contoh xrp Harga real time 42.000 Harga beli 43.000 Harga jual 38.000 Kok bisa segede itu beda nya,spread terlalu mahal di banding exchange dalam negri lainnyaa contoh xrp harga real time 42000 harga beli 43000 harga jual 38000 kok bisa segede itu beda nya,spread mahal banding exchange negri lainnyaa contoh xrp harga real time 42000 harga beli 43000 harga jual 38000 segede beda nya,"['spread', 'mahal', 'banding', 'exchange', 'negri', 'lainnyaa', 'contoh', 'xrp', 'harga', 'real', 'time', '42000', 'harga', 'beli', '43000', 'harga', 'jual', '38000', 'segede', 'beda', 'nya']",spread mahal banding exchange negri lainnyaa contoh xrp harga real time 42000 harga beli 43000 harga jual 38000 gede beda nya,negatif,negatif,negatif
Pengguna Google,5,2025-01-11 23:04:04,sangat membantu,sangat membantu,membantu,['membantu'],bantu,positif,positif,positif
Pengguna Google,5,2025-01-11 21:17:02,gaskan,gaskan,gaskan,['gaskan'],gas,positif,positif,positif
Pengguna Google,5,2025-01-11 11:54:58,"Saya sangat puas dengan aplikasi Reku ini. Isilahh 🍂b a ro kah 🍂 revral ini Sebagai pemula di dunia investasi, saya merasa sangat mudah menggunakan aplikasi ini. Antarmuka dan navigasi yang sederhana membuat saya bisa dengan mudah memantau portofolio saya. Fitur seperti: Transaksi cepat dan aman, grafik harga yang akurat dan notifikasi real time. Dukungan pelanggan yang responsif membuat pengalaman investasi saya menjadi sangat menyenangkan. Terimakasih Reku, atas pengalaman investasinya. 👍👍",saya sangat puas dengan aplikasi reku ini isilahh b a ro kah  revral ini sebagai pemula di dunia investasi saya merasa sangat mudah menggunakan aplikasi ini antarmuka dan navigasi yang sederhana membuat saya bisa dengan mudah memantau portofolio saya fitur seperti transaksi cepat dan aman grafik harga yang akurat dan notifikasi real time dukungan pelanggan yang responsif membuat pengalaman investasi saya menjadi sangat menyenangkan terimakasih reku atas pengalaman investasinya ,puas aplikasi reku isilahh b a ro kah revral pemula dunia investasi mudah aplikasi antarmuka navigasi sederhana mudah memantau portofolio fitur transaksi cepat aman grafik harga akurat notifikasi real time dukungan pelanggan responsif pengalaman investasi menyenangkan terimakasih reku pengalaman investasinya,"['puas', 'aplikasi', 'reku', 'isilahh', 'b', 'a', 'ro', 'kah', 'revral', 'pemula', 'dunia', 'investasi', 'mudah', 'aplikasi', 'antarmuka', 'navigasi', 'sederhana', 'mudah', 'memantau', 'portofolio', 'fitur', 'transaksi', 'cepat', 'aman', 'grafik', 'harga', 'akurat', 'notifikasi', 'real', 'time', 'dukungan', 'pelanggan', 'responsif', 'pengalaman', 'investasi', 'menyenangkan', 'terimakasih', 'reku', 'pengalaman', 'investasinya']",puas aplikasi reku isilahh b a ro kah revral mula dunia investasi mudah aplikasi antarmuka navigasi sederhana mudah pantau portofolio fitur transaksi cepat aman grafik harga akurat notifikasi real time dukung langgan responsif alam investasi senang terimakasih reku alam investasi,positif,positif,positif
Pengguna Google,5,2025-01-11 05:39:15,"Aplikasi reku ini aplikasi investasi terbaik bagi saya. Ada layanan rekuis di aplikasi reku tentang kripto. Jika jawaban benar, maka dapat hadiah dari reku. Reku is the best.",aplikasi reku ini aplikasi investasi terbaik bagi saya ada layanan rekuis di aplikasi reku tentang kripto jika jawaban benar maka dapat hadiah dari reku reku is the best,aplikasi reku aplikasi investasi terbaik layanan rekuis aplikasi reku kripto hadiah reku reku is the best,"['aplikasi', 'reku', 'aplikasi', 'investasi', 'terbaik', 'layanan', 'rekuis', 'aplikasi', 'reku', 'kripto', 'hadiah', 'reku', 'reku', 'is', 'the', 'best']",aplikasi reku aplikasi investasi baik layan rekuis aplikasi reku kripto hadiah reku reku is the best,positif,positif,positif
Pengguna Google,5,2025-01-10 19:27:24,"aplikasi Reku dapat menjadi pilihan yang baik bagi pengguna yang ingin berinvestasi atau trading di pasar crypto dan saham AS, dengan kemudahan akses, keamanan, dan fitur edukasi yang disediakan.",aplikasi reku dapat menjadi pilihan yang baik bagi pengguna yang ingin berinvestasi atau trading di pasar crypto dan saham as dengan kemudahan akses keamanan dan fitur edukasi yang disediakan,aplikasi reku pilihan pengguna berinvestasi trading pasar crypto saham as kemudahan akses keamanan fitur edukasi disediakan,"['aplikasi', 'reku', 'pilihan', 'pengguna', 'berinvestasi', 'trading', 'pasar', 'crypto', 'saham', 'as', 'kemudahan', 'akses', 'keamanan', 'fitur', 'edukasi', 'disediakan']",aplikasi reku pilih guna investasi trading pasar crypto saham as mudah akses aman fitur edukasi sedia,positif,positif,positif
Pengguna Google,5,2025-01-10 19:14:15,Mudah untuk di explore untuk menemukan token yang di percaya,mudah untuk di explore untuk menemukan token yang di percaya,mudah explore menemukan token percaya,"['mudah', 'explore', 'menemukan', 'token', 'percaya']",mudah explore temu token percaya,positif,positif,positif
Pengguna Google,5,2025-01-10 19:05:18,saya sudah jatuh cinta dengan Reku😘😍,saya sudah jatuh cinta dengan reku,jatuh cinta reku,"['jatuh', 'cinta', 'reku']",jatuh cinta reku,positif,positif,positif
Pengguna Google,5,2025-01-10 18:51:47,bagus banget.. cuma belangakangan ini agak susah kalo top ap,bagus banget cuma belangakangan ini agak susah kalo top ap,bagus banget belangakangan susah kalo top ap,"['bagus', 'banget', 'belangakangan', 'susah', 'kalo', 'top', 'ap']",bagus banget belangakangan susah kalo top ap,positif,positif,positif
Pengguna Google,5,2025-01-10 17:05:32,"Saya baru saja belajar crypto, tapi di Reku bikin saya yang masih awam ini gampang untuk belajar crypto. Tampilannya simpel, bisa ganti tema gelap terang, fiturnya pun gak ribet. Proses KYC gampang dan langsung diaprove, top up saldo juga bisa via bank dan ewallet. Oh ya, sekarang di Reku juga udah bisa trading saham. Jadi makin semangat buat belajar crypto dan saham, semoga dari Reku saya bisa dapat passive income dan mewujudkan impian saya untuk punya rumah sendiri. Terima kasih Reku🫰🏻🫶🏻❤️",saya baru saja belajar crypto tapi di reku bikin saya yang masih awam ini gampang untuk belajar crypto tampilannya simpel bisa ganti tema gelap terang fiturnya pun gak ribet proses kyc gampang dan langsung diaprove top up saldo juga bisa via bank dan ewallet oh ya sekarang di reku juga udah bisa trading saham jadi makin semangat buat belajar crypto dan saham semoga dari reku saya bisa dapat passive income dan mewujudkan impian saya untuk punya rumah sendiri terima kasih reku,belajar crypto reku bikin awam gampang belajar crypto tampilannya simpel ganti tema gelap terang fiturnya gak ribet proses kyc gampang langsung diaprove top up saldo via bank ewallet oh ya reku udah trading saham semangat belajar crypto saham semoga reku passive income mewujudkan impian rumah terima kasih reku,"['belajar', 'crypto', 'reku', 'bikin', 'awam', 'gampang', 'belajar', 'crypto', 'tampilannya', 'simpel', 'ganti', 'tema', 'gelap', 'terang', 'fiturnya', 'gak', 'ribet', 'proses', 'kyc', 'gampang', 'langsung', 'diaprove', 'top', 'up', 'saldo', 'via', 'bank', 'ewallet', 'oh', 'ya', 'reku', 'udah', 'trading', 'saham', 'semangat', 'belajar', 'crypto', 'saham', 'semoga', 'reku', 'passive', 'income', 'mewujudkan', 'impian', 'rumah', 'terima', 'kasih', 'reku']",ajar crypto reku bikin awam gampang ajar crypto tampil simpel ganti tema gelap terang fiturnya gak ribet proses kyc gampang langsung diaprove top up saldo via bank ewallet oh ya reku udah trading saham semangat ajar crypto saham moga reku passive income wujud impi rumah terima kasih reku,positif,positif,positif
Pengguna Google,5,2025-01-10 10:27:35,suka suka,suka suka,suka suka,"['suka', 'suka']",suka suka,positif,positif,positif
Pengguna Google,4,2025-01-10 09:25:40,nice app,nice app,nice app,"['nice', 'app']",nice app,positif,positif,positif
Pengguna Google,5,2025-01-10 04:47:25,"Aplikasi lumayan mudah dipahami untuk pemula, proses depositnya mudah cepat. Koin kripto lumayan banyak, fiturnya lengkap, ada mode pro nya juga, fitur staking nya juga ada tapi  terbatas koin yang bisa distaking buat sekarang, semoga ditambah .",aplikasi lumayan mudah dipahami untuk pemula proses depositnya mudah cepat koin kripto lumayan banyak fiturnya lengkap ada mode pro nya juga fitur staking nya juga ada tapi  terbatas koin yang bisa distaking buat sekarang semoga ditambah ,aplikasi lumayan mudah dipahami pemula proses depositnya mudah cepat koin kripto lumayan fiturnya lengkap mode pro nya fitur staking nya terbatas koin distaking semoga ditambah,"['aplikasi', 'lumayan', 'mudah', 'dipahami', 'pemula', 'proses', 'depositnya', 'mudah', 'cepat', 'koin', 'kripto', 'lumayan', 'fiturnya', 'lengkap', 'mode', 'pro', 'nya', 'fitur', 'staking', 'nya', 'terbatas', 'koin', 'distaking', 'semoga', 'ditambah']",aplikasi lumayan mudah paham mula proses deposit mudah cepat koin kripto lumayan fiturnya lengkap mode pro nya fitur staking nya batas koin staking moga tambah,positif,positif,positif
Pengguna Google,5,2025-01-09 23:15:31,terimakasih telah berbagi ilmu..,terimakasih telah berbagi ilmu,terimakasih berbagi ilmu,"['terimakasih', 'berbagi', 'ilmu']",terimakasih bagi ilmu,positif,positif,positif
Pengguna Google,5,2025-01-09 22:56:41,"Reku Bantu Saya Mulai Investasi dengan Mudah. Awalnya, saya ragu untuk memulai investasi, terutama di dunia crypto yang terasa cukup rumit. Namun, setelah mencoba aplikasi Reku, semua kekhawatiran saya hilang. Saya suka sekali dengan antarmuka aplikasi ini yang sederhana dan mudah digunakan ( User - Friendly ). Hal lain yang saya apresiasi adalah kecepatan transaksi di aplikasi ini. Deposit dan penarikan berjalan mulus tanpa hambatan. Rasanya nyaman sekali. Terimakasih Reku!..",reku bantu saya mulai investasi dengan mudah awalnya saya ragu untuk memulai investasi terutama di dunia crypto yang terasa cukup rumit namun setelah mencoba aplikasi reku semua kekhawatiran saya hilang saya suka sekali dengan antarmuka aplikasi ini yang sederhana dan mudah digunakan  user  friendly  hal lain yang saya apresiasi adalah kecepatan transaksi di aplikasi ini deposit dan penarikan berjalan mulus tanpa hambatan rasanya nyaman sekali terimakasih reku,reku bantu investasi mudah ragu investasi dunia crypto rumit mencoba aplikasi reku kekhawatiran hilang suka antarmuka aplikasi sederhana mudah user friendly apresiasi kecepatan transaksi aplikasi deposit penarikan berjalan mulus hambatan nyaman terimakasih reku,"['reku', 'bantu', 'investasi', 'mudah', 'ragu', 'investasi', 'dunia', 'crypto', 'rumit', 'mencoba', 'aplikasi', 'reku', 'kekhawatiran', 'hilang', 'suka', 'antarmuka', 'aplikasi', 'sederhana', 'mudah', 'user', 'friendly', 'apresiasi', 'kecepatan', 'transaksi', 'aplikasi', 'deposit', 'penarikan', 'berjalan', 'mulus', 'hambatan', 'nyaman', 'terimakasih', 'reku']",reku bantu investasi mudah ragu investasi dunia crypto rumit coba aplikasi reku khawatir hilang suka antarmuka aplikasi sederhana mudah user friendly apresiasi cepat transaksi aplikasi deposit tari jalan mulus hambat nyaman terimakasih reku,positif,positif,positif
