userName,score,at,content,text_clean,text_Stopword,text_tokens,text_tokens_stemmed,Label,Label NB,Label SVM,Label SVM Average
Pengguna Google,1,2025-01-18 07:40:55,Setiap hari email masuk tapi gak ada yg nyangkut gajih iming iming besar nyata nya hadeh,setiap hari email masuk tapi gak ada yg nyangkut gajih iming iming besar nyata nya hadeh,email masuk gak yg nyangkut gajih iming iming nyata nya hadeh,"['email', 'masuk', 'gak', 'yg', 'nyangkut', 'gajih', 'iming', 'iming', 'nyata', 'nya', 'hadeh']",email masuk gak yg nyangkut gajih iming iming nyata nya hadeh,negatif,negatif,negatif,negatif
Pengguna Google,2,2025-01-18 07:09:42,"Ini aplikasi kenapa ya? Dari bbrp bulan lalu tiba2 log out sendiri? Coba instal ulang masih gak bisa,, kucoba log in lagi di tahun 2025 masih aja gak bisa,, please aplikasi ini sbenernya memudahkan lho buat cari kerja,, please jobstree bantu permudah lagi",ini aplikasi kenapa ya dari bbrp bulan lalu tiba2 log out sendiri coba instal ulang masih gak bisa kucoba log in lagi di tahun 2025 masih aja gak bisa please aplikasi ini sbenernya memudahkan lho buat cari kerja please jobstree bantu permudah lagi,aplikasi ya bbrp tiba2 log out coba instal ulang gak kucoba log in 2025 aja gak please aplikasi sbenernya memudahkan lho cari kerja please jobstree bantu permudah,"['aplikasi', 'ya', 'bbrp', 'tiba2', 'log', 'out', 'coba', 'instal', 'ulang', 'gak', 'kucoba', 'log', 'in', '2025', 'aja', 'gak', 'please', 'aplikasi', 'sbenernya', 'memudahkan', 'lho', 'cari', 'kerja', 'please', 'jobstree', 'bantu', 'permudah']",aplikasi ya bbrp tiba2 log out coba instal ulang gak coba log in 2025 aja gak please aplikasi sbenernya mudah lho cari kerja please jobstree bantu mudah,negatif,negatif,negatif,negatif
Pengguna Google,4,2025-01-17 21:59:53,Ni sy coba tu cari krj,ni sy coba tu cari krj,ni sy coba tu cari krj,"['ni', 'sy', 'coba', 'tu', 'cari', 'krj']",ni sy coba tu cari krj,positif,negatif,positif,negatif
Pengguna Google,1,2025-01-17 14:36:17,Bolak balik ga bisa log in,bolak balik ga bisa log in,bolak ga log in,"['bolak', 'ga', 'log', 'in']",bolak ga log in,negatif,negatif,negatif,negatif
Pengguna Google,5,2025-01-17 11:15:01,"Mudah digunakan, banyak info loker, dan pengguna diberitahu update proses recruitment",mudah digunakan banyak info loker dan pengguna diberitahu update proses recruitment,mudah info loker pengguna diberitahu update proses recruitment,"['mudah', 'info', 'loker', 'pengguna', 'diberitahu', 'update', 'proses', 'recruitment']",mudah info loker guna diberitahu update proses recruitment,positif,positif,positif,positif
Pengguna Google,1,2025-01-17 07:38:02,"Kenapa ya sign in lewat yahoo gak bisa bisa. Minta otp gak dikasih, login fb error",kenapa ya sign in lewat yahoo gak bisa bisa minta otp gak dikasih login fb error,ya sign in yahoo gak otp gak dikasih login fb error,"['ya', 'sign', 'in', 'yahoo', 'gak', 'otp', 'gak', 'dikasih', 'login', 'fb', 'error']",ya sign in yahoo gak otp gak kasih login fb error,negatif,negatif,negatif,negatif
Pengguna Google,1,2025-01-16 22:29:09,App too late and always error. Can't login,app too late and always error cant login,app too late and always error cant login,"['app', 'too', 'late', 'and', 'always', 'error', 'cant', 'login']",app too late and always error cant login,negatif,negatif,negatif,negatif
Pengguna Google,5,2025-01-16 17:54:31,Bagus infonya sangat membantu,bagus infonya sangat membantu,bagus infonya membantu,"['bagus', 'infonya', 'membantu']",bagus info bantu,positif,positif,positif,positif
Pengguna Google,1,2025-01-16 17:48:39,"lamaran gue cuma diliat doank,lebih banyak ditolak, karna byk perusahaan cuma nyari dibawah usia 30tahun. perusahaan itu buka loker cari yg usia maksimal 25, giliran perusahaan ambruk PHK besar yg usia 30an keatas. kocak sii indonesia.",lamaran gue cuma diliat doanklebih banyak ditolak karna byk perusahaan cuma nyari dibawah usia 30tahun perusahaan itu buka loker cari yg usia maksimal 25 giliran perusahaan ambruk phk besar yg usia 30an keatas kocak sii indonesia,lamaran gue diliat doanklebih ditolak karna byk perusahaan nyari dibawah usia 30tahun perusahaan buka loker cari yg usia maksimal 25 giliran perusahaan ambruk phk yg usia 30an keatas kocak sii indonesia,"['lamaran', 'gue', 'diliat', 'doanklebih', 'ditolak', 'karna', 'byk', 'perusahaan', 'nyari', 'dibawah', 'usia', '30tahun', 'perusahaan', 'buka', 'loker', 'cari', 'yg', 'usia', 'maksimal', '25', 'giliran', 'perusahaan', 'ambruk', 'phk', 'yg', 'usia', '30an', 'keatas', 'kocak', 'sii', 'indonesia']",lamar gue liat doanklebih tolak karna byk usaha nyari bawah usia 30tahun usaha buka loker cari yg usia maksimal 25 gilir usaha ambruk phk yg usia 30an atas kocak sii indonesia,negatif,negatif,negatif,negatif
Pengguna Google,1,2025-01-16 11:24:39,"Gak bisa login,aplikasi taik Dulu aman2 ajanya,makin ksini makin aneh",gak bisa loginaplikasi taik dulu aman2 ajanyamakin ksini makin aneh,gak loginaplikasi taik aman2 ajanyamakin ksini aneh,"['gak', 'loginaplikasi', 'taik', 'aman2', 'ajanyamakin', 'ksini', 'aneh']",gak loginaplikasi taik aman2 ajanyamakin ksini aneh,negatif,negatif,negatif,negatif
Pengguna Google,5,2025-01-16 09:50:00,Sangat membantu sekali terimakasih 🙏🙏🙏,sangat membantu sekali terimakasih ,membantu terimakasih,"['membantu', 'terimakasih']",bantu terimakasih,positif,positif,positif,positif
Pengguna Google,4,2025-01-16 09:23:41,kenapa saya ga bisa masuk ya?cuma loading aja.apakah ada gangguan padahal sinyal bagus,kenapa saya ga bisa masuk yacuma loading ajaapakah ada gangguan padahal sinyal bagus,ga masuk yacuma loading ajaapakah gangguan sinyal bagus,"['ga', 'masuk', 'yacuma', 'loading', 'ajaapakah', 'gangguan', 'sinyal', 'bagus']",ga masuk yacuma loading ajaapakah ganggu sinyal bagus,positif,negatif,positif,negatif
Pengguna Google,1,2025-01-16 00:51:16,"Kok susah masuknya, sekali mau masuk ke akun, di mintai email agar dpt kode login udh mengikuti kodenya ttp ga bsa masuk, malah ada tulisan sedang berusaha memperbaiki. Anehhhhh",kok susah masuknya sekali mau masuk ke akun di mintai email agar dpt kode login udh mengikuti kodenya ttp ga bsa masuk malah ada tulisan sedang berusaha memperbaiki anehhhhh,susah masuknya masuk akun mintai email dpt kode login udh mengikuti kodenya ttp ga bsa masuk tulisan berusaha memperbaiki anehhhhh,"['susah', 'masuknya', 'masuk', 'akun', 'mintai', 'email', 'dpt', 'kode', 'login', 'udh', 'mengikuti', 'kodenya', 'ttp', 'ga', 'bsa', 'masuk', 'tulisan', 'berusaha', 'memperbaiki', 'anehhhhh']",susah masuk masuk akun minta email dpt kode login udh ikut kode ttp ga bsa masuk tulis usaha baik anehhhhh,negatif,negatif,negatif,negatif
Pengguna Google,1,2025-01-15 16:17:43,Kacau ini ga bisa masuk sign in ke HP,kacau ini ga bisa masuk sign in ke hp,kacau ga masuk sign in hp,"['kacau', 'ga', 'masuk', 'sign', 'in', 'hp']",kacau ga masuk sign in hp,negatif,negatif,negatif,negatif
Pengguna Google,4,2025-01-15 12:39:31,Oke,oke,oke,['oke'],oke,positif,positif,positif,positif
Pengguna Google,1,2025-01-14 20:20:15,Tiba2 akun gw ke log out.. Email udah di verifikasi gagal masuk mulu.. RIBET. STOP KIRIM SPAM KE EMAIL PRIBADI GW. KLO APLIKASI NYA GA BISA DI GUNAIN,tiba2 akun gw ke log out email udah di verifikasi gagal masuk mulu ribet stop kirim spam ke email pribadi gw klo aplikasi nya ga bisa di gunain,tiba2 akun gw log out email udah verifikasi gagal masuk mulu ribet stop kirim spam email pribadi gw klo aplikasi nya ga gunain,"['tiba2', 'akun', 'gw', 'log', 'out', 'email', 'udah', 'verifikasi', 'gagal', 'masuk', 'mulu', 'ribet', 'stop', 'kirim', 'spam', 'email', 'pribadi', 'gw', 'klo', 'aplikasi', 'nya', 'ga', 'gunain']",tiba2 akun gw log out email udah verifikasi gagal masuk mulu ribet stop kirim spam email pribadi gw klo aplikasi nya ga gunain,negatif,negatif,negatif,negatif
Pengguna Google,2,2025-01-14 18:55:51,Knp gk bsa di bukk ya.. aplikasinya ..,knp gk bsa di bukk ya aplikasinya ,knp gk bsa bukk ya aplikasinya,"['knp', 'gk', 'bsa', 'bukk', 'ya', 'aplikasinya']",knp gk bsa bukk ya aplikasi,negatif,negatif,negatif,negatif
Pengguna Google,2,2025-01-14 12:36:13,Masa ga bsa login di aplikasi android sihh...,masa ga bsa login di aplikasi android sihh,ga bsa login aplikasi android sihh,"['ga', 'bsa', 'login', 'aplikasi', 'android', 'sihh']",ga bsa login aplikasi android sihh,negatif,negatif,negatif,negatif
Pengguna Google,2,2025-01-14 10:55:27,Daftarnya susah,daftarnya susah,daftarnya susah,"['daftarnya', 'susah']",daftar susah,negatif,negatif,negatif,negatif
Pengguna Google,1,2025-01-14 08:51:39,"Kenapa susah masuk? Minta akses kode , sudah dimasukkan tapi murar mutar. Gak bisa login. Jadi gak bisa dibuka / diakses... Applikasi ini kok semakin buruk....!!!",kenapa susah masuk minta akses kode  sudah dimasukkan tapi murar mutar gak bisa login jadi gak bisa dibuka  diakses applikasi ini kok semakin buruk,susah masuk akses kode dimasukkan murar mutar gak login gak dibuka diakses applikasi buruk,"['susah', 'masuk', 'akses', 'kode', 'dimasukkan', 'murar', 'mutar', 'gak', 'login', 'gak', 'dibuka', 'diakses', 'applikasi', 'buruk']",susah masuk akses kode masuk murar mutar gak login gak buka akses applikasi buruk,negatif,negatif,negatif,negatif
Pengguna Google,2,2025-01-13 22:51:45,"Kok aneh, sudah berusaha memasukan aplikasi ini, tp tetap saja ga bisa masuk",kok aneh sudah berusaha memasukan aplikasi ini tp tetap saja ga bisa masuk,aneh berusaha memasukan aplikasi tp ga masuk,"['aneh', 'berusaha', 'memasukan', 'aplikasi', 'tp', 'ga', 'masuk']",aneh usaha pasu aplikasi tp ga masuk,negatif,negatif,negatif,negatif
Pengguna Google,5,2025-01-13 21:43:38,"Mantap, gass...",mantap gass,mantap gass,"['mantap', 'gass']",mantap gass,positif,positif,positif,positif
Pengguna Google,5,2025-01-13 21:25:58,"Ok bisa log in lagi, ternyata harus update browser (google chrome) yang ada di hp baru bisa log in lagi. Semoga kedepannya lebih baik lagi aplikasinya.",ok bisa log in lagi ternyata harus update browser google chrome yang ada di hp baru bisa log in lagi semoga kedepannya lebih baik lagi aplikasinya,ok log in update browser google chrome hp log in semoga kedepannya aplikasinya,"['ok', 'log', 'in', 'update', 'browser', 'google', 'chrome', 'hp', 'log', 'in', 'semoga', 'kedepannya', 'aplikasinya']",ok log in update browser google chrome hp log in moga depan aplikasi,positif,negatif,positif,negatif
Pengguna Google,2,2025-01-13 17:37:00,Buset mau login aja susah banget Mana loding nya lama hampir 20 mnit,buset mau login aja susah banget mana loding nya lama hampir 20 mnit,buset login aja susah banget loding nya 20 mnit,"['buset', 'login', 'aja', 'susah', 'banget', 'loding', 'nya', '20', 'mnit']",buset login aja susah banget loding nya 20 mnit,negatif,negatif,negatif,negatif
Pengguna Google,2,2025-01-13 17:27:43,"Jobstreet sekarang Macet Mau Login Saja Ribet, Nunggunya 3 Jam Gak Masuk²",jobstreet sekarang macet mau login saja ribet nunggunya 3 jam gak masuk,jobstreet macet login ribet nunggunya 3 jam gak masuk,"['jobstreet', 'macet', 'login', 'ribet', 'nunggunya', '3', 'jam', 'gak', 'masuk']",jobstreet macet login ribet nunggunya 3 jam gak masuk,negatif,negatif,negatif,negatif
Pengguna Google,1,2025-01-13 16:03:22,sering ketipu pake aplikasi ini,sering ketipu pake aplikasi ini,ketipu pake aplikasi,"['ketipu', 'pake', 'aplikasi']",tipu pake aplikasi,negatif,negatif,negatif,negatif
Pengguna Google,2,2025-01-13 13:44:46,Udh ngelamar 100 perusahaan tapi nihil ga ada sama sekali yang nyangkut pdhl nyari perusahaan nya sesuai pengalaman,udh ngelamar 100 perusahaan tapi nihil ga ada sama sekali yang nyangkut pdhl nyari perusahaan nya sesuai pengalaman,udh ngelamar 100 perusahaan nihil ga nyangkut pdhl nyari perusahaan nya sesuai pengalaman,"['udh', 'ngelamar', '100', 'perusahaan', 'nihil', 'ga', 'nyangkut', 'pdhl', 'nyari', 'perusahaan', 'nya', 'sesuai', 'pengalaman']",udh ngelamar 100 usaha nihil ga nyangkut pdhl nyari usaha nya sesuai alam,negatif,negatif,negatif,negatif
Pengguna Google,1,2025-01-13 13:29:59,"kenapa masuk di aplikasi tidak bisa udah berbagai cara pilihan tetep gak bs masuk. mana ada keterangan error pas dicoba masuk berulang kali. pdhl masuk di pc aman"" aja",kenapa masuk di aplikasi tidak bisa udah berbagai cara pilihan tetep gak bs masuk mana ada keterangan error pas dicoba masuk berulang kali pdhl masuk di pc aman aja,masuk aplikasi udah pilihan tetep gak bs masuk keterangan error pas dicoba masuk berulang kali pdhl masuk pc aman aja,"['masuk', 'aplikasi', 'udah', 'pilihan', 'tetep', 'gak', 'bs', 'masuk', 'keterangan', 'error', 'pas', 'dicoba', 'masuk', 'berulang', 'kali', 'pdhl', 'masuk', 'pc', 'aman', 'aja']",masuk aplikasi udah pilih tetep gak bs masuk terang error pas coba masuk ulang kali pdhl masuk pc aman aja,negatif,negatif,negatif,negatif
Pengguna Google,5,2025-01-13 13:09:05,Kemudahan dalam berinteraksi dan proses recruitment,kemudahan dalam berinteraksi dan proses recruitment,kemudahan berinteraksi proses recruitment,"['kemudahan', 'berinteraksi', 'proses', 'recruitment']",mudah interaksi proses recruitment,positif,positif,positif,positif
Pengguna Google,1,2025-01-13 12:57:59,Loading masuk akun tidak bisa... loading trs,loading masuk akun tidak bisa loading trs,loading masuk akun loading trs,"['loading', 'masuk', 'akun', 'loading', 'trs']",loading masuk akun loading trs,negatif,negatif,negatif,negatif
Pengguna Google,1,2025-01-13 12:45:47,tidak bisa login,tidak bisa login,login,['login'],login,negatif,negatif,negatif,negatif
Pengguna Google,1,2025-01-12 20:27:28,"Dari Awal Instal Belum Pernah Ada 1 perusahan pun manggil Aplikasi macam apa tiap lowongan yg dilamar pasti lebih dari 100 kandidat, udah lebih dari 50 lamaran apply di aplikasi ini gada satupun yg interview, aneh",dari awal instal belum pernah ada 1 perusahan pun manggil aplikasi macam apa tiap lowongan yg dilamar pasti lebih dari 100 kandidat udah lebih dari 50 lamaran apply di aplikasi ini gada satupun yg interview aneh,instal 1 perusahan manggil aplikasi lowongan yg dilamar 100 kandidat udah 50 lamaran apply aplikasi gada satupun yg interview aneh,"['instal', '1', 'perusahan', 'manggil', 'aplikasi', 'lowongan', 'yg', 'dilamar', '100', 'kandidat', 'udah', '50', 'lamaran', 'apply', 'aplikasi', 'gada', 'satupun', 'yg', 'interview', 'aneh']",instal 1 usah manggil aplikasi lowong yg lamar 100 kandidat udah 50 lamar apply aplikasi gada satu yg interview aneh,negatif,negatif,negatif,negatif
Pengguna Google,5,2025-01-12 17:44:45,"Kenapa saya login lagi gak bisa ya, setelah isi code loadingnya lama skali",kenapa saya login lagi gak bisa ya setelah isi code loadingnya lama skali,login gak ya isi code loadingnya skali,"['login', 'gak', 'ya', 'isi', 'code', 'loadingnya', 'skali']",login gak ya isi code loadingnya skali,positif,negatif,positif,negatif
Pengguna Google,4,2025-01-12 17:32:27,Update aplikasi tidak bisa login lagi,update aplikasi tidak bisa login lagi,update aplikasi login,"['update', 'aplikasi', 'login']",update aplikasi login,positif,negatif,negatif,negatif
Pengguna Google,1,2025-01-12 17:10:39,D U N 9 U 💰💰💰💰💰💰,d u n 9 u ,d u n 9 u,"['d', 'u', 'n', '9', 'u']",d u n 9 u,negatif,negatif,negatif,positif
Pengguna Google,1,2025-01-12 16:20:11,Banyak nomor nggak kenal menawarkan pekerjaan online dan mengganggu Sekarang Saya tidak pernah mendaftar akun jobstreet lagi 🙏🏻🙏🏻,banyak nomor nggak kenal menawarkan pekerjaan online dan mengganggu sekarang saya tidak pernah mendaftar akun jobstreet lagi ,nomor nggak kenal menawarkan pekerjaan online mengganggu mendaftar akun jobstreet,"['nomor', 'nggak', 'kenal', 'menawarkan', 'pekerjaan', 'online', 'mengganggu', 'mendaftar', 'akun', 'jobstreet']",nomor nggak kenal tawar kerja online ganggu daftar akun jobstreet,negatif,negatif,negatif,negatif
Pengguna Google,1,2025-01-12 12:37:25,"Perbaiki sistem database anda, bagaimana bisa selalu terjadi kebocoran data sehingga menyebabkan spam yang dialami pengguna yang dilakukan oleh oknum tidak bertanggung jawab.",perbaiki sistem database anda bagaimana bisa selalu terjadi kebocoran data sehingga menyebabkan spam yang dialami pengguna yang dilakukan oleh oknum tidak bertanggung jawab,perbaiki sistem database kebocoran data menyebabkan spam dialami pengguna oknum bertanggung,"['perbaiki', 'sistem', 'database', 'kebocoran', 'data', 'menyebabkan', 'spam', 'dialami', 'pengguna', 'oknum', 'bertanggung']",baik sistem database bocor data sebab spam alami guna oknum tanggung,negatif,negatif,negatif,negatif
Pengguna Google,5,2025-01-11 23:52:04,best,best,best,['best'],best,positif,positif,positif,positif
Pengguna Google,1,2025-01-11 21:11:12,Aplikasi gk jelas mau bikin akun aja gk masuk² sampai 12 jam HEBATTTTTT,aplikasi gk jelas mau bikin akun aja gk masuk sampai 12 jam hebatttttt,aplikasi gk bikin akun aja gk masuk 12 jam hebatttttt,"['aplikasi', 'gk', 'bikin', 'akun', 'aja', 'gk', 'masuk', '12', 'jam', 'hebatttttt']",aplikasi gk bikin akun aja gk masuk 12 jam hebatttttt,negatif,negatif,negatif,negatif
Pengguna Google,1,2025-01-11 12:01:21,Tidak bisa login dari HP,tidak bisa login dari hp,login hp,"['login', 'hp']",login hp,negatif,negatif,negatif,negatif
Pengguna Google,5,2025-01-11 10:56:58,Sangat membantu menghubungkan pencari kerja dan penerima kerja.,sangat membantu menghubungkan pencari kerja dan penerima kerja,membantu menghubungkan pencari kerja penerima kerja,"['membantu', 'menghubungkan', 'pencari', 'kerja', 'penerima', 'kerja']",bantu hubung cari kerja terima kerja,positif,positif,positif,positif
Pengguna Google,5,2025-01-11 08:21:33,Good,good,good,['good'],good,positif,positif,positif,positif
Pengguna Google,5,2025-01-11 08:13:24,OK,ok,ok,['ok'],ok,positif,positif,positif,positif
Pengguna Google,5,2025-01-10 18:58:36,Sangat terbaik,sangat terbaik,terbaik,['terbaik'],baik,positif,positif,positif,positif
Pengguna Google,1,2025-01-10 17:31:28,"Tolong diperbaiki lagi, pas pencairan lowongan sudah di set nama pekerjaan dan lokasi eh pas muncul malah semua kota padahal pengen nya sesuai apa yg sudah di set di bilah pencarian",tolong diperbaiki lagi pas pencairan lowongan sudah di set nama pekerjaan dan lokasi eh pas muncul malah semua kota padahal pengen nya sesuai apa yg sudah di set di bilah pencarian,tolong diperbaiki pas pencairan lowongan set nama pekerjaan lokasi eh pas muncul kota pengen nya sesuai yg set bilah pencarian,"['tolong', 'diperbaiki', 'pas', 'pencairan', 'lowongan', 'set', 'nama', 'pekerjaan', 'lokasi', 'eh', 'pas', 'muncul', 'kota', 'pengen', 'nya', 'sesuai', 'yg', 'set', 'bilah', 'pencarian']",tolong baik pas cair lowong set nama kerja lokasi eh pas muncul kota ken nya sesuai yg set bilah cari,negatif,negatif,negatif,negatif
